No event,-0.57,0.07,0.23,6.77,1561599922217
No event,-0.31,0.00,0.63,6.77,1561599923218
No event,-0.19,0.06,1.30,5.23,1561599924218
No event,0.12,0.08,0.48,5.23,1561599925219
No event,0.37,0.06,0.94,5.23,1561599926218
No event,0.29,-0.01,0.46,5.23,1561599927219
No event,0.12,0.00,-0.13,5.23,1561599928219
No event,0.20,0.00,-0.00,2.98,1561599929218
No event,0.12,0.05,0.34,2.98,1561599930218
No event,-0.05,0.01,1.09,2.98,1561599931218
No event,-0.18,0.02,0.84,2.98,1561599932218
No event,-0.41,0.13,-0.08,2.98,1561599933218
No event,-0.21,0.07,0.04,2.98,1561599934219
No event,-0.20,-0.03,-0.08,2.30,1561599935218
No event,-0.27,-0.03,-0.18,2.30,1561599936218
No event,-0.23,-0.02,-0.25,2.30,1561599937218
No event,-0.26,-0.01,-0.11,2.30,1561599938218
No event,-0.24,0.03,0.04,2.30,1561599939219
No event,-0.22,-0.04,-0.53,2.30,1561599940218
No event,-0.33,0.05,0.49,2.30,1561599941219
No event,-0.29,-0.08,-0.45,2.30,1561599942222
No event,-0.44,0.09,-0.19,2.30,1561599943220
No event,-0.27,0.10,-0.06,1.27,1561599944220
No event,0.15,-0.05,0.31,1.27,1561599945220
No event,0.01,-0.03,0.14,1.27,1561599946220
No event,0.03,0.02,-0.25,1.27,1561599947220
No event,0.14,-0.12,0.54,1.27,1561599948220
No event,0.29,-0.00,0.38,1.57,1561599949220
No event,-0.20,0.06,0.23,1.57,1561599950222
No event,0.12,-0.08,0.61,1.57,1561599951221
No event,0.25,-0.13,0.48,1.57,1561599952223
No event,-0.33,0.03,0.39,1.57,1561599953221
No event,-0.09,0.02,0.44,1.78,1561599954221
No event,-0.10,0.04,-0.32,1.78,1561599955220
No event,-0.27,0.08,0.17,1.78,1561599956220
No event,0.13,0.08,0.28,1.78,1561599957221
No event,0.29,-0.04,0.16,1.78,1561599958221
No event,0.37,-0.02,-0.02,1.78,1561599959222
No event,0.12,0.16,-0.22,1.74,1561599960223
No event,0.07,-0.14,0.12,1.74,1561599961222
No event,0.49,0.18,0.51,1.74,1561599962226
No event,0.17,-0.01,-0.04,1.74,1561599963226
No event,0.21,0.12,-0.39,1.74,1561599964225
No event,0.02,-0.10,-0.24,4.93,1561599965225
No event,-0.01,0.11,-0.16,4.93,1561599966226
No event,0.13,-0.10,0.29,4.93,1561599967226
No event,0.52,-0.10,0.58,4.93,1561599968226
No event,-0.49,0.03,-0.06,4.93,1561599969227
No event,-0.24,0.26,-0.14,12.01,1561599970228
No event,-0.02,-0.11,0.63,12.01,1561599971228
No event,-0.25,-0.24,-0.09,12.01,1561599972228
No event,-0.44,-0.20,0.29,12.01,1561599973229
No event,-0.36,0.33,-0.06,12.01,1561599974231
No event,0.44,-0.14,0.90,9.17,1561599975231
No event,0.65,-0.23,1.03,9.17,1561599976231
No event,0.65,0.06,0.34,9.17,1561599977231
No event,-0.02,-0.15,0.37,9.17,1561599978232
No event,-0.23,-0.04,1.12,9.17,1561599979232
No event,0.25,-0.10,0.04,11.32,1561599980233
No event,0.71,0.14,0.39,11.32,1561599981235
No event,0.63,-0.39,0.47,11.32,1561599982235
No event,0.48,-0.00,0.34,11.32,1561599983236
No event,-0.11,0.09,-0.23,11.32,1561599984239
No event,-0.49,0.05,0.23,12.86,1561599985237
No event,-0.29,-0.30,0.11,12.86,1561599986238
No event,-0.03,-0.08,0.96,12.86,1561599987238
Speeding,0.33,0.19,1.88,12.86,1561599988239,12.99,77.70
No event,-0.03,-0.23,0.61,12.86,1561599989238
No event,0.16,-0.27,0.35,12.86,1561599990239
No event,0.05,0.22,0.09,12.86,1561599991240
No event,-0.29,-0.13,0.20,12.86,1561599992239
No event,0.32,0.08,0.17,12.86,1561599993239
No event,-0.10,-0.20,0.16,11.42,1561599994240
No event,-0.25,0.30,0.17,11.42,1561599995240
No event,0.49,-0.14,0.16,11.42,1561599996240
No event,0.08,0.26,0.35,11.42,1561599997241
No event,0.26,0.03,0.29,11.42,1561599998241
No event,0.25,-0.14,0.36,11.42,1561599999242
No event,0.47,-0.06,0.39,11.42,1561600000242
No event,0.10,-0.08,0.14,13.26,1561600001242
No event,0.33,-0.29,0.33,13.26,1561600002244
No event,-0.22,0.02,0.37,13.26,1561600003243
No event,-0.06,-0.08,0.29,13.26,1561600004243
No event,0.08,0.14,0.41,13.26,1561600005245
No event,0.63,-0.28,0.30,13.26,1561600006245
No event,0.37,-0.15,0.40,13.26,1561600007245
No event,0.17,0.01,0.20,13.26,1561600008245
No event,0.60,0.04,0.21,13.26,1561600009245
No event,0.58,0.09,0.62,12.21,1561600010245
No event,0.50,-0.10,0.62,12.21,1561600011245
No event,0.74,0.01,0.55,12.21,1561600012246
No event,0.81,-0.15,0.43,12.21,1561600013247
No event,0.92,-0.03,0.52,12.21,1561600014247
No event,-0.11,-0.00,0.55,14.30,1561600015248
No event,0.42,0.08,0.62,14.30,1561600016248
